dataset,model,seed,user_id,item_id,rating,prediction,user_gate,item_gate,review_scale,user_cos,item_cos,user_injection_ratio,item_injection_ratio,effective_user_review_weight,effective_item_review_weight
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1096,285,5.0,4.588477611541748,0.9922034740447998,0.9930211901664734,0.10000000149011612,0.9692559242248535,0.9915749430656433,2.5521717071533203,1.6152830123901367,0.09922035038471222,0.09930212050676346
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1184,634,5.0,4.41993522644043,0.9928863644599915,0.9930174350738525,0.10000000149011612,0.987720251083374,0.9914648532867432,3.0407814979553223,1.941769003868103,0.09928863495588303,0.09930174797773361
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1064,198,5.0,4.344151496887207,0.9918312430381775,0.9931673407554626,0.10000000149011612,0.9598456621170044,0.9958370923995972,4.367854118347168,1.4291677474975586,0.09918312728404999,0.09931673854589462
Amazon_Musical_Instruments_14,CFARG-gate-control,42,447,71,4.0,4.162589073181152,0.9925153851509094,0.9925722479820251,0.10000000149011612,0.9774821400642395,0.9790151715278625,3.261018991470337,2.021541118621826,0.09925153851509094,0.0992572233080864
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1353,128,4.0,4.122584819793701,0.9912493228912354,0.9921960830688477,0.10000000149011612,0.945966362953186,0.9690600037574768,2.0780253410339355,2.8172848224639893,0.09912493079900742,0.09921961277723312
Amazon_Musical_Instruments_14,CFARG-gate-control,42,488,198,4.0,4.7820353507995605,0.9923092126846313,0.9931673407554626,0.10000000149011612,0.9720069169998169,0.9958370923995972,2.742131233215332,1.4291677474975586,0.09923092275857925,0.09931673854589462
Amazon_Musical_Instruments_14,CFARG-gate-control,42,954,705,5.0,4.420258045196533,0.9904277324676514,0.9928478002548218,0.10000000149011612,0.9278540015220642,0.98663330078125,2.606812000274658,1.7028992176055908,0.09904277324676514,0.09928478300571442
Amazon_Musical_Instruments_14,CFARG-gate-control,42,352,842,5.0,4.471309185028076,0.9924566745758057,0.9928451180458069,0.10000000149011612,0.9759069681167603,0.986554741859436,2.0759997367858887,2.4787235260009766,0.09924566745758057,0.09928451478481293
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1224,592,5.0,4.729128837585449,0.9927105903625488,0.9923442006111145,0.10000000149011612,0.9828042984008789,0.9729197025299072,1.9441028833389282,2.0208935737609863,0.09927105903625488,0.09923442453145981
Amazon_Musical_Instruments_14,CFARG-gate-control,42,978,897,5.0,4.130102157592773,0.9921972155570984,0.993158757686615,0.10000000149011612,0.9690876007080078,0.9955837726593018,5.15285587310791,1.6598819494247437,0.09921972453594208,0.09931587427854538
Amazon_Musical_Instruments_14,CFARG-gate-control,42,560,351,4.0,4.419729232788086,0.9926877021789551,0.9923964142799377,0.10000000149011612,0.9821720719337463,0.9743006229400635,3.928698778152466,1.5457080602645874,0.09926877170801163,0.09923963993787766
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1229,772,5.0,4.188183784484863,0.9925594329833984,0.9928029179573059,0.10000000149011612,0.9786717891693115,0.9853725433349609,2.1282501220703125,3.7737131118774414,0.09925594180822372,0.09928029030561447
Amazon_Musical_Instruments_14,CFARG-gate-control,42,605,452,4.0,3.5639867782592773,0.9924293160438538,0.9930754899978638,0.10000000149011612,0.9751760959625244,0.9931493997573853,3.4193592071533203,3.8877575397491455,0.0992429330945015,0.09930755198001862
Amazon_Musical_Instruments_14,CFARG-gate-control,42,145,208,5.0,4.935234069824219,0.9924424886703491,0.9931619167327881,0.10000000149011612,0.9755250215530396,0.9956784844398499,1.6382592916488647,1.9240301847457886,0.09924425184726715,0.09931619465351105
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1187,502,2.0,3.56429386138916,0.9924867153167725,0.9927327036857605,0.10000000149011612,0.9767128229141235,0.983414888381958,3.3896865844726562,4.266934394836426,0.09924867004156113,0.09927327185869217
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1090,709,5.0,4.489313125610352,0.9929910898208618,0.9931172132492065,0.10000000149011612,0.9907075762748718,0.9943668246269226,2.8468167781829834,1.8823459148406982,0.0992991104722023,0.0993117243051529
Amazon_Musical_Instruments_14,CFARG-gate-control,42,759,242,5.0,4.727353096008301,0.9927655458450317,0.9931996464729309,0.10000000149011612,0.9843296408653259,0.9967926144599915,2.1377036571502686,2.0049102306365967,0.09927655756473541,0.09931996464729309
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1038,444,4.0,4.003142356872559,0.992849588394165,0.992920458316803,0.10000000149011612,0.9866840839385986,0.9886866807937622,2.257131338119507,3.606149673461914,0.09928496181964874,0.09929204732179642
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1123,373,5.0,3.5202455520629883,0.9894557595252991,0.9930722117424011,0.10000000149011612,0.9083350896835327,0.9930527210235596,8.987163543701172,2.216101884841919,0.09894558042287827,0.09930722415447235
Amazon_Musical_Instruments_14,CFARG-gate-control,42,827,501,4.0,3.5672178268432617,0.9921343326568604,0.9929410219192505,0.10000000149011612,0.9674710035324097,0.9892740249633789,7.196341037750244,2.958379030227661,0.09921343624591827,0.09929410368204117
Amazon_Musical_Instruments_14,CFARG-gate-control,42,585,577,5.0,4.447928428649902,0.9921028017997742,0.9930644631385803,0.10000000149011612,0.9666671752929688,0.9928255677223206,1.9579540491104126,2.643857955932617,0.09921028465032578,0.09930644929409027
Amazon_Musical_Instruments_14,CFARG-gate-control,42,942,661,4.0,4.620521545410156,0.9929505586624146,0.9931380152702332,0.10000000149011612,0.9895442724227905,0.9949739575386047,2.4105942249298096,2.0997278690338135,0.09929505735635757,0.09931380301713943
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1090,103,5.0,4.627272605895996,0.9929910898208618,0.9932370781898499,0.10000000149011612,0.9907075762748718,0.9979032278060913,2.8468167781829834,1.5479671955108643,0.0992991104722023,0.09932371228933334
